20-06-25 02:22:05.197 : Image:240 || RMSE:1.5355 || PSNR:44.4056 || SSIM:0.9901
20-06-25 02:22:05.285 : Image:241 || RMSE:1.8380 || PSNR:42.8439 || SSIM:0.9891
20-06-25 02:22:05.370 : Image:242 || RMSE:1.4465 || PSNR:44.9244 || SSIM:0.9911
20-06-25 02:22:05.457 : Image:243 || RMSE:1.1613 || PSNR:46.8320 || SSIM:0.9932
20-06-25 02:22:05.547 : Image:244 || RMSE:1.2728 || PSNR:46.0355 || SSIM:0.9914
20-06-25 02:22:05.632 : Image:245 || RMSE:1.5990 || PSNR:44.0540 || SSIM:0.9903
20-06-25 02:22:05.714 : Image:246 || RMSE:1.4862 || PSNR:44.6895 || SSIM:0.9914
20-06-25 02:22:05.799 : Image:247 || RMSE:1.2333 || PSNR:46.3096 || SSIM:0.9911
20-06-25 02:22:05.885 : Image:248 || RMSE:1.3264 || PSNR:45.6771 || SSIM:0.9898
20-06-25 02:22:05.972 : Image:249 || RMSE:1.4880 || PSNR:44.6785 || SSIM:0.9918
20-06-25 02:22:06.057 : Image:250 || RMSE:1.3056 || PSNR:45.8146 || SSIM:0.9895
20-06-25 02:22:06.142 : Image:251 || RMSE:2.1915 || PSNR:41.3161 || SSIM:0.9895
20-06-25 02:22:06.228 : Image:252 || RMSE:1.2426 || PSNR:46.2444 || SSIM:0.9908
20-06-25 02:22:06.316 : Image:253 || RMSE:1.8952 || PSNR:42.5776 || SSIM:0.9849
20-06-25 02:22:06.403 : Image:254 || RMSE:1.6196 || PSNR:43.9429 || SSIM:0.9891
20-06-25 02:22:06.497 : Image:255 || RMSE:1.8232 || PSNR:42.9142 || SSIM:0.9903
20-06-25 02:22:06.585 : Image:256 || RMSE:1.9153 || PSNR:42.4861 || SSIM:0.9903
20-06-25 02:22:06.670 : Image:257 || RMSE:1.8081 || PSNR:42.9864 || SSIM:0.9922
20-06-25 02:22:06.756 : Image:258 || RMSE:1.9492 || PSNR:42.3338 || SSIM:0.9879
20-06-25 02:22:06.846 : Image:259 || RMSE:1.8335 || PSNR:42.8651 || SSIM:0.9889
20-06-25 02:22:06.938 : Image:260 || RMSE:1.3926 || PSNR:45.2544 || SSIM:0.9891
20-06-25 02:22:07.027 : Image:261 || RMSE:1.5701 || PSNR:44.2125 || SSIM:0.9877
20-06-25 02:22:07.118 : Image:262 || RMSE:1.2983 || PSNR:45.8636 || SSIM:0.9908
20-06-25 02:22:07.205 : Image:263 || RMSE:1.5946 || PSNR:44.0775 || SSIM:0.9903
20-06-25 02:22:07.291 : Image:264 || RMSE:2.0950 || PSNR:41.7071 || SSIM:0.9897
